279225000,Y,AM,Leeming 100 Sqn Air to Air,,,8000
279625000,Y,AM,Leeming Qatar Emiri A-A,,,8000
300925000,Y,AM,Leeming Qatar Emiri A-A,,,8000
308575000,Y,AM,JFACTSU Leeming,,,8000
335700000,Y,AM,JFACTSU Leeming,,,8000
341250000,Y,AM,Leeming Tactical,,,8000
377750000,Y,AM,Leeming Ops,,,8000
379225000,Y,AM,Leeming Qatar Emiri A-A,,,8000
130900000,Y,AM,Leuchars,,,8000
396900000,Y,AM,Leuchars Ops,,,8000
120775000,Y,AM,Little Rissington 2 FTS Ops,,,8000
124100000,Y,AM,Little Rissington Radio EGVL,,,8000
356275000,Y,AM,Little Rissington Drop Zone,,,8000
259200000,Y,AM,Lossiemouth 9 Sqn A-A,,,8000
279175000,Y,AM,Lossiemouth 2 Sqn Air to Air,,,8000
281025000,Y,AM,Lossiemouth 6 Sqn Air to Air,,,8000
291150000,Y,AM,Lossiemouth Winter Ops,,,8000
307400000,Y,AM,Lossiemouth 9 Sqn Air to Air,,,8000
342550000,Y,AM,Lossiemouth Boxkite Ops,,,8000
362425000,Y,AM,Lossiemouth 1 Sqn Air to Air,,,8000
369300000,Y,AM,Lossiemouth Ops,,,8000
370925000,Y,AM,Lossiemouth 6 Sqn Air to Air,,,8000
371175000,Y,AM,Lossiemouth 1 Sqn Air to Air,,,8000
371950000,Y,AM,Lossiemouth 1 Sqn Air to Air,,,8000
389700000,Y,AM,Lossiemouth Moonshine 1 Sqn Ops,,,8000
397650000,Y,AM,Lossiemouth 6 Sqn Air to Air,,,8000
233550000,Y,AM,Marham 617 Sqn Air-Air,,,8000
241825000,Y,AM,Marham 207 Sqn Air-Air,,,8000
246750000,Y,AM,Marham US Marines Air-Air,,,8000
284000000,Y,AM,Marham Ops,,,8000
335800000,Y,AM,Marham 617 Sqn Air-Air,,,8000
339325000,Y,AM,Marham Tallboy Ops,,,8000
356800000,Y,AM,Marham F35 Air-Air,,,8000
374375000,Y,AM,Marham 207 Sqn Air-Air,,,8000
378700000,Y,AM,Marham Zone,,,8000
379600000,Y,AM,Marham 207 Sqn Kestral Ops,,,8000
389650000,Y,AM,Marham 617 Sqn Air-Air,,,8000
43700000,Y,FM,USAF Ops,,NFM,10K
131975000,Y,AM,Mildenhall Dispatcher,,,8000
241875000,Y,AM,Mildenhall Romeo Ops,,,8000
247225000,Y,AM,Mildenhall AAR,,,8000
278300000,Y,AM,352 Special Ops Wing TAC,,,8000
282550000,Y,AM,352 Special Ops Wing,,,8000
284425000,Y,AM,Mildenhall Metro,,,8000
290650000,Y,AM,Mildenhall Blackhat Ops,,,8000
293650000,Y,AM,Mildenhall 67th Special Ops,,,8000
296350000,Y,AM,Mildenhall 352 SOW,,,8000
300800000,Y,AM,Mildenhall Banter Ops,,,8000
307250000,Y,AM,Mildenhall 352 SOW Ops,,,8000
308850000,Y,AM,Mildenhall Dispatcher,,,8000
309200000,Y,AM,Mildenhall C130 TAC,,,8000
314125000,Y,AM,Mildenhall Romeo Ops,,,8000
315900000,Y,AM,Mildenhall Knife Ops,,,8000
330100000,Y,AM,Mildenhall Knife Ops,,,8000
339700000,Y,AM,Mildenhall 352 SOW A-A,,,8000
360825000,Y,AM,Mildenhall Ops / 100 ARW Interplane,,,8000
363675000,Y,AM,Mildenhall 100 ARW A-A,,,8000
368850000,Y,AM,Mildenhall Knife Ops,,,8000
389675000,Y,AM,Mildenhall Tactical,,,8000
118950000,Y,AM,Mona Radio EGOQ,,,8000
122750000,Y,AM,Netheravon Ops,,,8000
277800000,Y,AM,Netheravon ICF Salisbury Ops,,,8000
398200000,Y,AM,Netheravon AFIS,,,8000
131675000,Y,AM,Northolt Universal Ops,,,8000
132650000,Y,AM,Northolt Ops EGWU,,,8000
311575000,Y,AM,Northolt Ops,,,8000
389450000,Y,AM,Northolt Ops,,,8000
277500000,Y,AM,Odiham 7 Sqn Lifter Ops,,,8000
280050000,Y,AM,Odiham Pegasus Ops,,,8000
344950000,Y,AM,Odiham 18 Sqn A-A,,,8000
124100000,Y,AM,Predannack Glider Site,,,8000
130200000,Y,AM,RMB Chivenor A/G,,,8000
125350000,Y,AM,Scampton RAFAT,,,8000
249850000,Y,AM,Scampton Zone,,,8000
280125000,Y,AM,Scampton STUD 4 WAD Dir,,,8000
345075000,Y,AM,Scampton STUD 3 WAD App,,,8000
363275000,Y,AM,Shawbury Low Level,,,8000
369175000,Y,AM,Shawbury Low Level,,,8000
387325000,Y,AM,Shawbury Ops,,,8000
374125000,Y,AM,South Cerney Drop Zone,,,8000
399850000,Y,AM,South Cerney Drop Zone,,,8000
128725000,Y,AM,Spadeadam DACS,,,8000
123375000,Y,AM,Syerston VFR,,,8000
292450000,Y,AM,Syerston Radio,,,8000
125166666,Y,AM,Topcliffe Marhsall MACR1,,,8000
130175000,Y,AM,Topcliffe Marhsall MACR2,,,8000
132458333,Y,AM,Topcliffe Marhsall MACR3,,,8000
122750000,Y,AM,Upavon Salisbury Ops,,,8000
124100000,Y,AM,Upavon Radio,,,8000
277800000,Y,AM,Upavon Salisbury Ops,,,8000
125350000,Y,AM,Waddington RAFAT,,,8000
137575000,Y,AM,51 Sqn A-A,,,8000
262750000,Y,AM,Waddington Ops,,,8000
277450000,Y,AM,Waddington 51 Sqn Goose Ops,,,8000
344325000,Y,AM,Waddington Sentinel Ops,,,8000
357175000,Y,AM,Waddington MTS,,,8000
369400000,Y,AM,Waddington Vulcan Ops,,,8000
375250000,Y,AM,Waddington Enc,,,8000
386625000,Y,AM,Waddington Vulcan Ops,,,8000
131600000,Y,AM,Warton Felix Ops,,,8000
256200000,Y,AM,Wattisham Air to Air,,,8000
265850000,Y,AM,Wattisham Air to Air Tactical,,,8000
280100000,Y,AM,Wattisham Air to Air,,,8000
281100000,Y,AM,Wattisham Air to Air,,,8000
281275000,Y,AM,Wattisham Army Air Corps,,,8000
343675000,Y,AM,Wattisham AAC 663 Sqn A-A,,,8000
369225000,Y,AM,Wattisham AAC 663 Sqn Tac,,,8000
372575000,Y,AM,Wattisham AAC Air to Air,,,8000
376225000,Y,AM,Wattisham Air to Air,,,8000
376700000,Y,AM,Wattisham Ops,,,8000
397500000,Y,AM,Wattisham AAC Trojan Control,,,8000
133650000,Y,AM,Weston On The Green Drop Zone,,,8000
246725000,Y,AM,Weston On The Green Drop Zone,,,8000
247050000,Y,AM,Wittering Air to Air,,,8000
335775000,Y,AM,3 FTS Air to Air,,,8000
344600000,Y,AM,Wittering Zone,,,8000
397625000,Y,AM,Wittering 16 Sqn Ops,,,8000
3942000,Y,AM,Yeovilton HF Ops,,,8000
123300000,Y,AM,Yeovilton Nato,,,8000
149600000,Y,AM,Yeovilton Air to Air,,,8000
231850000,Y,AM,Yeovilton 847 NAS,,,8000
231850000,Y,AM,Yeovilton 847 NAS,,,8000
231900000,Y,AM,Yeovilton 845 Ops,,,8000
247400000,Y,AM,Yeovilton PAR,,,8000
258950000,Y,AM,Yeovilton D-School (Freddie),,,8000
259450000,Y,AM,Yeovilton D-School (Freddie),,,8000
280600000,Y,AM,Yeovilton 815 Ops,,,8000
315925000,Y,AM,Yeovilton 845 NAS,,,8000
363550000,Y,AM,Yeovilton D-School,,,8000
372325000,Y,AM,Yeovilton 846 Ops,,,8000
372375000,Y,AM,Yeovilton Ops,,,8000
374950000,Y,AM,Yeovilton Air to Air,,,8000
389600000,Y,AM,Yeovilton 847 Ops,,,8000
397050000,Y,AM,Yeovilton PAR,,,8000
145500000,Y,FM,2M Calling,,,,,
430837500,Y,FM,GB3OR,,,,,
145625000,Y,FM,GB3GD,,,,,
145787500,Y,FM,GB3GO,,,,,
144300000,Y,USB,2M,SSB,,,,,
433500000,Y,FM,70CM Calling,,,,,
